classe,roll_belt,pitch_belt,yaw_belt,total_accel_belt,kurtosis_roll_belt,kurtosis_picth_belt,skewness_roll_belt,skewness_roll_belt.1,max_roll_belt,max_picth_belt,max_yaw_belt,min_roll_belt,min_pitch_belt,min_yaw_belt,amplitude_roll_belt,amplitude_pitch_belt,var_total_accel_belt,avg_roll_belt,stddev_roll_belt,var_roll_belt,avg_pitch_belt,stddev_pitch_belt,var_pitch_belt,avg_yaw_belt,stddev_yaw_belt,var_yaw_belt,gyros_belt_x,gyros_belt_y,gyros_belt_z,accel_belt_x,accel_belt_y,accel_belt_z,magnet_belt_x,magnet_belt_y,magnet_belt_z,roll_arm,pitch_arm,yaw_arm,total_accel_arm,var_accel_arm,avg_roll_arm,stddev_roll_arm,var_roll_arm,avg_pitch_arm,stddev_pitch_arm,var_pitch_arm,avg_yaw_arm,stddev_yaw_arm,var_yaw_arm,gyros_arm_x,gyros_arm_y,gyros_arm_z,accel_arm_x,accel_arm_y,accel_arm_z,magnet_arm_x,magnet_arm_y,magnet_arm_z,kurtosis_roll_arm,kurtosis_picth_arm,kurtosis_yaw_arm,skewness_roll_arm,skewness_pitch_arm,skewness_yaw_arm,max_roll_arm,max_picth_arm,max_yaw_arm,min_roll_arm,min_pitch_arm,min_yaw_arm,amplitude_roll_arm,amplitude_pitch_arm,amplitude_yaw_arm,roll_dumbbell,pitch_dumbbell,yaw_dumbbell,kurtosis_roll_dumbbell,kurtosis_picth_dumbbell,skewness_roll_dumbbell,skewness_pitch_dumbbell,max_roll_dumbbell,max_picth_dumbbell,max_yaw_dumbbell,min_roll_dumbbell,min_pitch_dumbbell,min_yaw_dumbbell,amplitude_roll_dumbbell,amplitude_pitch_dumbbell,total_accel_dumbbell,var_accel_dumbbell,avg_roll_dumbbell,stddev_roll_dumbbell,var_roll_dumbbell,avg_pitch_dumbbell,stddev_pitch_dumbbell,var_pitch_dumbbell,avg_yaw_dumbbell,stddev_yaw_dumbbell,var_yaw_dumbbell,gyros_dumbbell_x,gyros_dumbbell_y,gyros_dumbbell_z,accel_dumbbell_x,accel_dumbbell_y,accel_dumbbell_z,magnet_dumbbell_x,magnet_dumbbell_y,magnet_dumbbell_z,roll_forearm,pitch_forearm,yaw_forearm,kurtosis_roll_forearm,kurtosis_picth_forearm,skewness_roll_forearm,skewness_pitch_forearm,max_roll_forearm,max_picth_forearm,max_yaw_forearm,min_roll_forearm,min_pitch_forearm,min_yaw_forearm,amplitude_roll_forearm,amplitude_pitch_forearm,total_accel_forearm,var_accel_forearm,avg_roll_forearm,stddev_roll_forearm,var_roll_forearm,avg_pitch_forearm,stddev_pitch_forearm,var_pitch_forearm,avg_yaw_forearm,stddev_yaw_forearm,var_yaw_forearm,gyros_forearm_x,gyros_forearm_y,gyros_forearm_z,accel_forearm_x,accel_forearm_y,accel_forearm_z,magnet_forearm_x,magnet_forearm_y,magnet_forearm_z
C,127,-40.7,161,18,-0.15095,0.876349,1.362688,-1.685898,162,18,-0.2,161,17,-0.2,1,1,0.2,127,0,0,-40.7,0.2,0.1,161.2,0.4,0.18,0.06,0.11,-0.2,46,47,-161,164,610,-308,-9.6,4.98,-42.8,13,5.2959,-19.5776,3.9259,15.413,-20.41,10.5371,111.0299,-29.3857,5.8144,33.8071,1.62,-0.9,0.92,-100,-43,65,285,150,575,0.01388,-0.53429,-0.37965,1.11183,-0.73666,-0.76271,5,-22.7,16,-30.2,-42.8,7,35.18,20.1,9,41.5,-33.6,-102.3,-0.6211,0.887,0.0669,0.5873,-27.3,-84,-0.6,-36.8,-102.3,-0.6,9.51,18.29,15,0.4311,51.2188,4.7339,22.4099,-31.9412,2.4519,6.0119,-94.8339,3.8789,15.0461,0.31,0.02,-0.16,-49,60,-127,-555,246,77,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,35,2.64711,0,0,0,0,0,0,0,0,0,0.88,0.64,0.07,58,326,-76,97,619,373
C,127,-41,162,18,2.246234,7.770402,2.037747,-3.072669,162,18,2.2,161,17,2.2,1,1,0.1,127,0,0,-40.6,0.2,0,161.1,0.4,0.13,0.13,0.11,-0.15,47,46,-162,171,608,-319,3.47,41.8,-76.1,29,21.8677,-0.7853,3.3085,10.9459,26.1719,10.0744,101.4927,-61.2277,9.0413,81.7442,0.58,-0.72,1.07,-278,-24,-27,-324,353,536,-0.93301,-0.92629,-1.11419,-0.22991,0.21611,-0.10116,41.8,-43.7,29,6.3,-76.1,13,35.53,32.4,16,54.6,-26.8,-94.8,-0.1633,0.5604,-0.8524,0.7286,-25.2,-84.5,-0.2,-34.9,-98.2,-0.2,9.75,13.75,18,0.8039,55.759,3.6902,13.6176,-28.5214,2.5525,6.5151,-92.7283,3.1411,9.8666,0.19,0.08,-0.16,-47,92,-144,-543,310,30,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,42,6.08696,0,0,0,0,0,0,0,0,0,1.08,0.06,0.36,2,410,-55,-57,714,445
C,127,-41,161,18,NA,9.296951,NA,-3.308673,161,18,NA,161,17,NA,0,1,0.1,127,0,0,-41.1,0.1,0,161,0,0,0.06,0.11,-0.2,50,46,-163,164,603,-307,-20.3,-37.1,-33.4,12,62.5239,-8.1108,4.5707,20.891,1.606,28.3005,800.9155,-64.4792,16.8435,283.704,0.03,-0.47,0.77,74,-86,-30,701,9,233,-1.62578,-1.22672,-1.62912,0.0173,0.33995,0.0635,38.8,-33.4,30,-37.1,-84.8,8,75.9,51.4,22,47.4,-29.7,-99.8,1.5584,4.0842,-0.5718,-1.1404,-20.9,-92.3,1.6,-38,-108.2,1.6,17.16,15.96,17,0.4456,48.7972,3.5886,12.8781,-29.5632,3.0284,9.1713,-98.4805,2.8367,8.0467,0.14,0.14,-0.18,-48,75,-138,-558,261,72,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,42,14.41727,0,0,0,0,0,0,0,0,0,1.2,-1.28,0.02,-189,369,4,-621,685,743
C,127,-41.5,161,18,-0.599303,0.961382,1.195861,-1.708728,162,18,-0.6,161,17,-0.6,1,1,0.2,127,0,0,-41.5,0.1,0,161.3,0.4,0.19,0.14,0.11,-0.16,48,43,-159,166,603,-310,-6.92,20.2,-76.7,24,4.0988,-8.9298,0.8715,0.7594,32.0932,4.9808,24.8081,-77.0614,6.3478,40.2941,-1.64,0.05,0.34,-219,-21,73,-64,268,608,-0.54013,-0.29445,-0.05931,-0.77867,0.88873,-0.84004,37.5,-62.1,28,20.2,-83.8,21,17.3,21.7,7,59,-27.3,-90.4,-0.0334,0.5601,-0.8005,0.2987,-24.3,-81.9,0,-32.7,-98.1,0,8.37,16.23,18,0.3298,58.5405,3.551,12.6095,-27.5615,2.0554,4.2248,-90.6639,3.2728,10.7114,0.18,0.05,-0.23,-47,97,-137,-532,326,38,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,38,8.77167,0,0,0,0,0,0,0,0,0,0.74,1.27,0.25,16,368,-33,-16,711,517
C,127,-41.4,162,18,-0.348747,2.392365,-0.097005,-2.072286,163,18,-0.3,161,17,-0.3,2,1,0.1,126.8,0.4,0.2,-41.7,0.3,0.1,162.2,0.6,0.35,0.13,0.11,-0.16,49,44,-160,166,604,-303,-9.34,-11.3,-58.7,11,23.84,-12.0188,1.8377,3.3771,28.3375,16.5833,275.0071,-76.4292,7.6741,58.891,-1.99,0.06,0.54,-86,-45,51,414,132,508,-0.14153,-0.51509,0.88396,-1.10297,0.69557,-1.34864,42.3,-58.7,29,-11.3,-85.4,11,53.6,26.7,18,46.9,-28.4,-101,-0.3032,-0.1157,0.0881,-0.1317,-25.4,-94.7,-0.3,-33.1,-104.7,-0.3,7.75,10.03,18,0.2939,47.2013,2.7157,7.3752,-29.3849,1.883,3.5455,-100.0858,2.1441,4.5971,0.05,0.05,-0.11,-49,79,-148,-558,259,42,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,43,14.91445,0,0,0,0,0,0,0,0,0,1.24,0.16,0.72,8,419,-35,-51,730,521
C,126,-41.7,162,18,-0.080411,-1.894049,1.308135,-0.419785,165,18,-0.1,161,17,-0.1,4,1,0.2,126.4,0.5,0.3,-41.7,0.1,0,162,0.2,0.05,0.13,0.11,-0.16,51,43,-161,164,604,-303,-13.6,35.5,-69.8,26,34.0066,-16.8279,4.6736,21.8425,-0.4137,24.4593,598.2593,-45.2256,14.5537,211.811,1.24,-0.64,0.64,-255,-31,8,-213,279,605,-1.28714,-1.43085,-1.56449,-0.50371,-0.00184,-0.05413,35.5,-27.1,27,-36.4,-79.8,8,71.9,52.7,19,44.9,-33.8,-99.3,1.2792,1.1657,0.4488,-0.341,-25.6,-95,1.3,-36,-113.7,1.3,10.44,18.69,17,0.2326,42.5145,4.0901,16.7292,-31.4182,2.0469,4.1897,-102.828,3.2331,10.4531,0.06,0.14,0.25,-55,72,-139,-571,227,59,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,44,3.18272,0,0,0,0,0,0,0,0,0,0.82,2.62,1.05,-173,399,-1,-598,713,720
C,127,-41.1,161,18,-2.040236,3.803369,0.211689,-2.37691,161,18,-2,160,17,-2,1,1,0.1,127,0,0,-40.7,0.2,0,160.4,0.5,0.25,0.11,0.11,-0.11,51,41,-162,165,602,-311,11.5,30.5,-73.3,26,34.5468,3.7863,7.0164,49.23,12.8237,14.1168,199.2852,-54.8041,12.5607,157.7712,0.45,-0.92,1.3,-252,-6,-36,-224,388,515,-0.4057,-0.78941,-0.91938,-0.74767,0.48664,-0.3799,30.5,-28,27,-20.2,-73.3,7,50.7,45.3,20,50.6,-27.1,-98.4,1.2208,0.5518,-1.1542,-0.7036,-26.3,-94.4,1.2,-37.7,-109.3,1.2,11.4,14.88,18,0.4507,47.185,4.7198,22.2763,-29.7446,2.695,7.2632,-99.7735,3.2721,10.7064,0.21,0.08,-0.15,-47,85,-146,-550,294,34,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,39,11.54422,0,0,0,0,0,0,0,0,0,0.9,0.82,0.36,41,377,-24,8,693,536
C,117,14.1,-1.86,17,-1.108493,-1.851307,-0.557116,-0.475418,-1.6,18,-1.1,-3.1,17,-1.1,1.58,1,0.2,117.6,0.5,0.3,14.2,0.3,0.1,-1.9,0.3,0.07,0.13,0.13,-0.18,-15,61,-158,27,598,-318,-79.6,-29.8,42,36,34.3983,-74.3686,9.6734,93.5746,-30.0114,1.7108,2.9269,39.0826,13.9861,195.6106,1.49,-0.98,0.74,138,-163,-278,558,-137,-372,1.92617,-0.86232,-0.93222,1.66092,-0.7157,-0.64702,-9.6,53.4,41,-32.3,-38.5,5,22.67,91.9,36,-101.7,-42.6,33.1,4.4338,1.3998,0.5521,1.2239,12.3,103.8,4.4,-81.2,9.5,4.4,93.54,94.36,8,2.9025,-94.6092,21.374,456.8472,-46.9681,11.323,128.2114,33.2274,21.1394,446.8733,0.06,0.26,-0.1,-33,-68,26,-466,398,20,26.1,1.2,-70,-1.0925,-0.0073,-0.4457,1.2203,32.8,176,-1.1,1.2,-180,-1.1,31.6,356,12,78.6521,9.57886,17.60803,310.04271,21.34914,10.74547,115.4652,-99.02857,28.08914,788.99975,-0.53,0.9,0.11,-43,107,14,-92,725,621
C,118,13.8,-1.67,18,-1.135878,-2.039849,-0.670293,-0.2211,-1.4,18,-1.1,-2.4,17,-1.1,0.96,1,0.3,117.7,0.5,0.2,14,0.2,0.1,-1.8,0.3,0.11,0.08,0.11,-0.18,-17,62,-163,31,601,-337,-33.1,0.22,-59,16,18.0971,-36.6085,3.1507,9.9269,19.0611,7.7478,60.0286,-95.434,15.3454,235.4814,-2.67,0.74,0.82,-143,-18,48,344,228,521,-0.5177,-0.56678,0.69121,-0.72301,0.68604,-1.21842,27.7,-59,33,0.2,-113,16,27.48,54,17,-112.9,-43.2,8.8,0.2254,0.6236,0.1297,-0.114,-36.5,35,0.2,-48.7,8.6,0.2,12.18,26.39,9,0.2655,-108.2528,3.1044,9.6371,-42.4134,2.7162,7.3779,22.1352,5.3526,28.6507,0.11,0.32,-0.23,-38,-82,8,-471,406,7,-52,2.6,147,-0.7327,18.4678,0.559,-4.2907,20.1,180,-0.7,-12.6,-178,-0.7,32.7,358,51,17.81036,-50.71064,1.97927,3.91749,-0.56106,9.63288,92.79238,133.21277,67.85276,4603.99722,-0.72,2.28,-0.05,-379,-324,-12,-348,-452,93
C,118,13.9,-1.37,18,-0.960096,8.788808,0.432226,-3.231942,-1,18,-1,-1.7,17,-1,0.65,1,0.1,118.1,0.3,0.1,13.8,0.1,0,-1.4,0.2,0.04,0.08,0.11,-0.16,-18,61,-162,26,600,-316,-39.5,8.56,-76.4,22,144.3608,-59.7451,18.6782,348.8733,-18.6669,11.7897,138.9978,-3.7469,45.7664,2094.5609,2.01,-1.09,0.56,-210,-27,54,55,260,612,-0.19686,-1.49129,-1.37205,1.12493,-0.11901,-0.00562,8.6,56.8,40,-29,-76.4,4,37.56,133.2,36,-102.9,-50,19,-0.1523,0.1614,0.302,0.7449,-38.2,43,-0.2,-51.7,12.3,-0.2,13.55,30.69,6,0.3067,-104.3034,4.2735,18.2627,-45.964,3.2477,10.5472,23.0737,7.4393,55.3435,0.02,0.26,-0.05,-28,-50,11,-452,415,-8,-34,28.1,-162,-1.3621,-0.0442,0.4778,-1.123,34.2,-56.6,-1.4,-1.8,-162,-1.4,35.97,105.4,31,64.76,18.70667,19.14113,366.38299,13.38941,12.8323,164.6678,-82.92549,32.64352,1065.59914,0.96,-3.44,-0.71,-300,-52,43,-693,230,513
C,120,13.7,0.65,18,-0.225876,12.448567,-0.91928,3.732451,0.8,19,-0.2,-0.7,18,-0.2,1.48,1,0.1,120,0,0,13.7,0.1,0,0.3,0.4,0.17,0.13,0.13,-0.18,-19,62,-165,29,602,-323,-94.1,-23.7,55.1,39,155.4823,-63.3625,24.8795,618.9892,-24.9863,7.0079,49.1113,9.3754,40.2961,1623.7726,0.82,-0.8,0.98,110,-148,-339,434,-119,-468,1.10919,-1.06757,-1.38404,1.1277,-0.50669,-0.15379,-4.7,56.7,42,-33.4,-70.1,3,28.74,126.8,39,-107.5,-37.8,30.4,1.1245,1.0037,-0.6507,-0.8692,-26.9,58.6,1.1,-64.3,-13.8,1.1,37.41,72.39,6,0.6698,-100.9047,10.6862,114.1941,-43.3083,7.9176,62.6891,30.9351,13.8595,192.0848,0.03,0.27,0,-21,-50,17,-447,420,-15,1.66,28.2,-110,-1.6669,-1.4501,0.0336,-0.7154,32,178,-1.7,-14,-177,-1.7,46,355,28,60.47828,-36.98917,16.14204,260.56558,9.34396,17.23921,297.1902,45.14583,135.33143,18314.5953,-1.08,2.57,-0.08,-250,96,49,-597,671,716
C,120,14.1,1.61,18,0.253748,45,-1.168925,6.708204,1.7,19,0.3,0.8,18,0.3,0.9,1,0,120,0,0,13.8,0.2,0,1.4,0.3,0.06,0.11,0.13,-0.16,-16,62,-162,22,598,-332,-37.1,8.49,-67.2,17,151.2091,-60.1844,21.3738,456.8404,-19.3247,11.482,131.8361,-6.0658,40.0669,1605.3532,2.67,-1.09,0.2,-158,-21,63,164,226,596,0.03786,-1.44893,-1.56502,1.18269,0.07001,0.23926,8.5,54.1,39,-29.2,-67.2,5,37.69,121.3,34,-117.3,-37.1,13.6,-0.5298,0.9053,0.1296,1.0185,-37.1,33.5,-0.5,-53.8,12.1,-0.5,16.7,21.41,7,0.2273,-106.8402,4.2725,18.2543,-45.7861,4.2406,17.9828,18.646,4.7224,22.3012,-0.06,0.31,-0.07,-24,-61,9,-457,415,-9,30.7,15.8,-81.7,-0.7752,1.6699,0.3218,-1.5265,26.8,-68.9,-0.8,-2.7,-106,-0.8,29.51,37.1,9,28.06364,26.40533,8.62081,74.31837,9.04444,8.2924,68.76394,-77.34222,9.64856,93.09477,0.18,-1.03,-0.1,-49,77,10,-163,739,546
C,120,13.8,2.65,18,-1.01122,3.890039,0.536265,0.654305,2.7,19,-1,1.6,17,-1,1.07,2,0.2,120,0,0,13.8,0.1,0,2.1,0.3,0.11,0.11,0.11,-0.18,-19,62,-160,28,601,-335,-35.9,20.3,-80.7,27,13.1986,-46.4804,5.4547,29.7541,29.2478,7.4897,56.0959,-99.0152,13.6365,185.9533,-2.5,0.59,0.43,-257,-1,70,-6,283,605,-0.24422,-0.90494,1.09306,-0.80908,0.60446,-1.2967,37.9,-69.6,33,10.5,-114,19,27.4,44.4,14,-108.4,-41.8,23.4,1.4111,-0.6805,-0.1896,-0.1897,-34.1,36.4,1.4,-64.6,12.5,1.4,30.53,23.88,7,0.387,-102.9259,5.3881,29.0315,-45.9182,5.8255,33.9368,25.9173,5.8643,34.3895,-0.13,0.31,0.18,-28,-61,16,-465,407,9,-39.7,33,-159,-0.3997,-1.5423,-0.8144,0.2576,42.6,-82.6,-0.4,16.8,-163,-0.4,25.8,80.4,42,102.59565,-8.59804,26.64547,709.98115,33.88913,7.55069,57.01299,-128.62609,29.3042,858.73619,-0.08,0.67,0.36,-403,-101,29,-680,190,434
C,120,14.1,1.83,18,-1.192809,53,0.559701,-7.28011,2.7,18,-1.2,1.2,17,-1.2,1.53,1,0,119.8,0.4,0.1,14.3,0.2,0,1.8,0.5,0.23,0.13,0.13,-0.16,-20,60,-163,27,596,-335,-44.7,-13,-21.1,14,80.2504,-46.8415,4.9492,24.4948,13.6975,13.963,194.9644,-74.3566,31.1464,970.0983,-0.87,-0.26,0.74,67,-105,-58,678,8,231,-1.21331,-1.39363,-1.48138,-0.45427,0.31346,-0.2279,30.1,-21.1,33,-13,-113,7,43.1,91.9,26,-103,-52.9,10.1,0.3384,-0.463,-0.3831,0.284,-39.7,29.5,0.3,-59.1,5.2,0.3,19.42,24.31,6,0.246,-105.7272,4.5743,20.9246,-47.483,4.0416,16.3344,17.1805,5.913,34.9637,0.05,0.24,-0.07,-30,-51,6,-463,419,-22,38.9,15.8,-48.1,-1.5874,-0.918,-0.1912,-0.6649,45.3,-43.3,-1.6,11.3,-112,-1.6,34,68.7,14,68.17852,21.75528,16.75818,280.83653,29.85283,12.87712,165.82023,-65.81887,21.64097,468.33156,0.34,-1,0.08,-60,123,6,-100,717,513
C,119,14.5,1.48,18,-1.306424,NA,-0.04492,NA,2.3,18,-1.3,1.1,18,-1.3,1.11,0,0,119.7,0.5,0.2,14.2,0.3,0.1,1.7,0.4,0.12,0.13,0.1,-0.18,-17,61,-161,22,596,-333,-39.6,13.7,-72.9,21,17.9072,-42.2739,5.5365,30.6531,-9.8128,11.7129,137.1923,-37.8196,18.7851,352.8794,1.72,-0.95,0.67,-198,-41,50,42,221,643,-1.01891,-1.27047,-0.73344,0.65649,-0.37448,0.16004,13.7,-15.6,22,-22,-72.9,6,35.7,57.3,16,-108.8,-45.9,13.9,0.314,-0.6634,-0.178,0.1811,-36.4,26.1,0.3,-60.2,1.5,0.3,23.78,24.62,7,0.2072,-106.999,5.3322,28.4323,-47.6459,5.1042,26.0529,12.8833,6.2531,39.1014,0.19,0.22,-0.15,-32,-64,10,-463,406,-25,-38,41.6,-145,0.3907,-1.3749,-1.3072,0.1802,46.8,-49.3,0.4,17,-146,0.4,29.8,96.7,41,88.90483,-3.25413,26.81739,719.17258,39.34348,9.00088,81.01585,-103.21087,32.52061,1057.58988,-0.06,0.14,-0.03,-396,-69,5,-682,237,420
C,121,13.9,3.21,18,0.514189,NA,-1.06133,NA,3.2,18,0.5,2.4,18,0.5,0.85,0,0,120,0.1,0,14.2,0.1,0,2.9,0.2,0.05,0.18,0.13,-0.13,-17,61,-163,30,595,-343,-42.4,-19.1,-21.7,13,10.9768,-36.78,5.6604,32.0398,-9.9993,8.873,78.7297,-32.8378,16.1463,260.7042,1.01,-0.79,0.89,78,-92,-26,661,24,283,-0.69469,-0.4696,-0.74511,0.63237,-0.88889,0.11066,10.4,-17.1,20,-19.6,-69.5,7,30,52.4,13,-107.6,-47.3,13.7,1.5236,0.7555,0.7072,0.7287,-37.8,26.3,1.5,-52.3,6,1.5,14.48,20.26,7,0.2545,-107.407,3.0793,9.4819,-47.426,2.8091,7.8913,13.0287,4.2732,18.2601,-0.03,0.27,0.03,-30,-58,9,-458,411,-19,19.3,33.3,-74.8,-1.2557,1.2338,0.4091,-1.4587,33.3,-38.2,-1.3,7.6,-74.8,-1.3,25.68,36.6,16,9.70909,36.21111,5.47051,29.92646,17.70956,8.42417,70.96662,-46.66889,9.96183,99.2381,0.5,-2.22,-0.3,-101,112,29,-391,771,659
C,119,14.4,2.35,18,-0.661891,0.20153,-0.635937,-1.481339,3.5,18,-0.7,2.4,17,-0.7,1.14,1,0.2,119,0.2,0,14.2,0.2,0,3.1,0.3,0.11,0.11,0.13,-0.15,-17,62,-159,31,602,-326,-31.3,-4.41,-37.1,7,72.9147,-37.5814,6.4136,41.1344,20.9749,14.1717,200.837,-75.8442,22.8142,520.4897,-1.28,0.05,0.39,-23,-58,32,538,108,423,-1.33601,-1.48162,-1.20844,-0.42706,0.23642,-0.64149,36.6,-37.1,31,-4.4,-103,7,41.01,65.9,24,-104,-44.6,26.9,0.3621,1.2575,-0.4808,1.3938,-33.9,42.6,0.4,-59.4,11.3,0.4,25.57,31.24,6,0.7486,-106.663,8.0158,64.2526,-44.7194,5.8132,33.7936,20.4644,8.3628,69.9364,0.08,0.39,-0.18,-26,-52,16,-450,430,-10,42.3,12.8,-37.3,-1.1822,-0.8885,-0.5891,-0.6257,45.5,-37.3,-1.2,12.8,-121,-1.2,32.7,83.7,11,75.26135,17.30512,21.72127,471.81375,33.46744,11.83068,139.96511,-66.02791,26.16534,684.62492,0.11,0.45,0.62,-44,101,-6,-39,683,472
C,121,14,3.69,18,-1.218949,3.63285,-0.531658,2.341607,3.7,19,-1.2,2.2,18,-1.2,1.52,1,0.1,121,0,0,14.1,0.3,0.1,3,0.5,0.22,0.11,0.1,-0.2,-23,62,-165,31,600,-337,-38.9,25.1,-83.5,28,35.5106,-38.575,6.4668,41.8198,-5.7821,17.6445,311.3299,-43.3527,23.2022,538.3399,1.81,-1.12,1.35,-274,-53,6,-173,259,623,-1.38498,-1.29514,-0.50358,0.26618,-0.02986,0.50471,25.1,-9,28,-26.8,-83.5,6,51.9,74.49,22,-107.5,-44,21.4,-2.0889,-2.0889,-1.0326,1.0326,-44,21.4,-2.1,-44,21.4,-2.1,0,0,7,0,-107.4901,0,0,-43.9609,0,0,21.4432,0,0,-0.11,0.39,-0.05,-30,-62,15,-469,402,-2,-34.9,46.2,-126,-1.3234,1.121,0.0822,1.4479,48.5,-73.9,-1.3,39.3,-144,-1.3,9.2,70.1,39,53.9078,-32.29146,17.06826,291.32548,43.56875,3.01854,9.11156,-127.54375,19.28124,371.76634,-0.32,1.11,0.1,-384,-33,30,-691,342,505
C,121,14,3.3,18,1.439345,3.190483,-1.617411,-1.183902,3.4,19,1.4,2.4,17,1.4,1.05,2,0.1,120.1,0.6,0.3,13.9,0.1,0,3.2,0.3,0.09,0.06,0.11,-0.16,-21,63,-167,28,598,-347,-35.1,-0.22,-46.2,11,7.0455,-39.4178,4.0042,16.0338,-14.0378,6.1258,37.5259,-26.8333,8.5688,73.425,1.77,-0.93,0.8,-69,-73,51,379,139,534,-0.77359,-0.62722,-1.29348,0.63212,-0.65838,0.15686,-0.2,-16.8,16,-21,-46.2,7,20.78,29.4,9,-104.5,-51.4,10.2,-0.2009,0.5235,0.3999,0.6626,-42.8,24.3,-0.2,-53.9,3,-0.2,11.13,21.25,6,0.1465,-106.4744,3.3963,11.5347,-48.483,2.7659,7.6505,12.6203,4.697,22.0615,-0.06,0.22,0.1,-29,-51,6,-463,410,-2,-39.6,43.3,-134,-1.5429,-1.3906,-0.4409,-0.3273,46.7,-37.4,-1.5,12.8,-134,-1.5,33.9,96.6,42,78.95253,11.53689,29.23824,854.87484,33.50444,13.03052,169.79453,-77.11333,33.198,1102.10709,0.24,-1.12,-0.16,-412,-17,46,-694,348,539
C,120,14.2,2.76,18,-1.399691,40,-0.534299,-6.324555,3.1,18,-1.4,2.1,17,-1.4,0.92,1,0,120,0,0,14.3,0.1,0,2.7,0.3,0.11,0.13,0.14,-0.15,-20,64,-162,26,596,-333,-53.1,28.4,-113,31,88.0282,-43.78,4.4179,19.5181,10.5155,14.4951,210.1093,-78.37,27.4112,751.3729,0.5,-0.13,-0.08,-298,-48,-38,-429,333,560,-1.01435,-1.204,-1.27192,-0.53364,0.31046,-0.46932,28.4,-26.8,31,-18.6,-113,5,47,86.2,26,-109.6,-44.3,15.9,0.0171,0.7474,-0.4284,-0.1088,-33.8,26.3,0,-60.7,1.3,0,26.94,25.06,6,0.5891,-108.9375,6.7808,45.9799,-45.8181,6.4016,40.9801,12.9081,4.9168,24.1747,0,0.32,-0.03,-27,-56,10,-467,403,-10,-17.2,44.4,-115,-0.0359,0.5935,1.1429,1.1419,44.4,-115,0,37.6,-152,0,6.8,37,35,8.98462,-33.6525,5.7554,33.12461,39.4425,2.13504,4.5584,-141.875,10.07965,101.59936,-0.39,1.57,0.18,-342,49,40,-665,493,564
C,0.84,4.98,-88.1,4,-1.004926,-2.088889,-0.502038,-0.043979,-88,5,-1,-88.2,4,-1,0.2,1,0.3,1.1,0.2,0,5,0.4,0.2,-88.1,0.1,0.01,0.02,0,-0.07,-13,3,37,55,630,-296,0,0,0,35,0.346,0,0,0,0,0,0,0,0,0,0.03,0.03,-0.18,-254,162,-166,-330,428,435,NA,NA,0.07026,NA,NA,0.00394,0,0,37,0,0,35,0,0,2,56,-55.2,-72.9,-0.324,0.3442,-0.311,-0.3479,-48.1,-72.9,-0.3,-59,-87.1,-0.3,10.93,14.26,30,0.7604,50.5823,4.3668,19.0689,-53.0789,2.6845,7.2063,-79.3027,2.9645,8.7883,0.32,0.21,-0.52,-155,157,-197,-522,298,99,149,17.3,150,-0.9151,-0.3883,0.5776,0.7726,17.3,150,-0.9,-13.3,64.4,-0.9,30.6,85.6,26,17.38575,145.80851,2.49031,6.20167,-2.54064,9.25883,85.72591,92.02128,24.85796,617.91823,0.66,-3.44,-0.13,-22,143,-209,-646,541,672
C,1.48,4.14,-88.6,2,-1.258312,-2.06798,-0.162886,0.121453,-87.9,3,-1.3,-88.6,2,-1.3,0.7,1,0.3,1.1,0.3,0.1,1.9,1.1,1.2,-88.2,0.2,0.05,0.14,-0.02,0.03,-8,4,21,45,559,-432,94.1,7.19,116,33,15.5341,93.8608,2.0839,4.3424,3.791,6.4838,42.0393,92.1451,28.4059,806.8977,-0.03,-0.1,0.07,-240,166,-145,-373,330,507,1.90044,-0.28457,0.19756,-1.71341,-1.04524,-1.22937,9,116,34,-15.4,24.7,20,24.42,91.3,14,-101.5,-38.2,-38.2,-2.0833,-2.0833,-1.0306,-1.0306,-38.2,-38.2,-2.1,-38.2,-38.2,-2.1,0,0,5,0,-101.5169,0,0,-38.2221,0,0,-38.2221,0,0,-0.03,-0.24,0.08,-18,-41,-18,-504,126,275,-175,12.9,95.9,-1.1113,-0.8416,-0.2132,0.6207,16.9,95.9,-1.1,7.7,-17.4,-1.1,9.2,113.3,40,34.84078,50.15686,169.70438,28799.5749,12.89431,2.83407,8.03193,23.45137,35.22976,1241.13616,-0.05,-2.01,0.02,-55,339,197,-574,1140,-529
