PUBCHEM_SID,Canonical_Smiles,CDK7,CDK8,CDK9,CHEK1,CLK2,CSF1R,CSNK1A1,DAPK3,DYRK1A,DYRK1B,FGFR1,FLT1,FLT3,FYN,GPRK5,GSK3A,GSK3B,IGF1R,IKBKE,JAK2,JAK3,KDR,LCK,LIMK1,LRRK2,LTK,MAP2K1,MAP2K2,MAP4K2,MAP4K4,MAPK14,MAPK8,MAPK9,MST1R,NEK2,NTRK1,NTRK2,NTRK3,PAK4,PDGFRA,PDGFRB,PIM1,PRKAA1,PRKACA,PRKCN,PRKCQ,PRKX,PTK2,RET,ROCK1,RPS6KA3,STK12,STK6,TAO1,TBK1,TYRO3,CLK4,MET,CDC2L6,ITK,PLK1,PLK4,PIM3,AKT1,AKT2,AKT3,INSR,PLK3,EGFR,ERBB2,FGFR3,KIT,PIM2,PTK6,TYK2,HCK,MAP3K10,ROCK2,SGK,CAMKK2,MAPK10,MARK3,MARK4,MELK,ROS1,SIK2,STK3,BLK,CAMK1,CAMK2D,CAMK2G,CDC42BPA,CDC7,CDK2,CHEK2,CSNK1G1,CSNK1G2,CSNK1G3,HIPK2,IRAK1,IRAK4,MAPK1,MINK,MKNK2,NEK4,PDPK1,PHKG2,PKN2,PRKCD,PRKCG,PRKD2,RPS6KA5,RPS6KB1,SRC,STK17A,STK22B,STK22D,CDC2,CSNK2A1,DYRK3,HIPK4,KIAA1811,MAPKAPK2,PAK1,PRKCI,FRK,MAP4K5,TOPK,FER,SLK,CAMK2B,CSNK1D,DCAMKL1,DYRK4,EPHA2,ERBB4,MAPK12,MAPK13,MAPKAPK3,SRPK1,ZAK,MAPKAPK5,MATK,PRKG1,PRKG2,SRMS,AXL,CHUK,FES,FLT4,LYN,MARK2,PRKCZ,PTK2B,SYK,IKBKB,EEF2K,WEE1,BRAF,BMX,RPS6KA4,STK33,PASK,NLK,ALK,BTK,CAMK1D,CAMK2A,CDK5,ABL1,ACK1,ACVR1
103905391,Cn1nc(c2C(=O)c3cc(Cl)ccc3N(O)c12)C(F)(F)F,NA,NA,NA,5.1,5.1,5.6,5.2,5.9,5.3,NA,5.3,NA,5.6,6.1,NA,5.1,5.2,6,NA,5.8,5.8,5.1,5.6,5,NA,NA,NA,NA,5.2,5,NA,6.8,6.5,NA,5,5.6,5.3,7.3,5.3,NA,NA,5.3,5.2,5.1,5,NA,5.8,5.8,5.9,5,5.1,5.2,5.4,5,NA,5.7,6.1,5.5,NA,5.8,5.1,5.4,5.2,5.1,5.1,5,5.3,5.1,5.7,5.8,5.7,5.9,5.8,5.6,5.7,NA,NA,5.1,5,NA,NA,5.2,NA,5.8,5.7,NA,5.1,5.8,5.2,5.2,5.2,5,5.9,5.1,5.3,5.2,5.1,5.2,5.5,5.1,5,5.1,5.1,5,5.2,5.4,5.3,5.1,5.1,5.1,5,5.7,5.2,5.3,5.4,5.8,5.8,5.1,5.2,5.3,5.1,5,5.1,5,NA,5.6,5.1,5,5.8,5,5.1,5.1,5,5.1,5.5,5.4,5.2,5.1,5,5.2,5.1,5.8,5.7,5.7,5.8,5.8,5.7,5.4,5.7,5.2,5.8,5.1,5.1,5.8,5.8,5.5,5.4,NA,NA,NA,NA,NA,NA,NA,5.9,5.9,NA,NA,5,6.2,NA,NA
103905392,Cc1ccc(cc1)n2nc(C)c3C(=O)c4cc(Cl)ccc4N(O)c23,NA,NA,NA,5.1,5.1,NA,5.2,NA,5.2,NA,NA,NA,NA,NA,NA,5.1,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,5,NA,NA,NA,NA,5,NA,NA,NA,5.3,NA,NA,5,NA,5.1,5,NA,NA,NA,NA,5,5.1,5.8,6.3,5,NA,NA,5,NA,NA,NA,5.1,5.8,5.1,5.1,5.1,5,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,5,NA,NA,5.2,NA,NA,NA,NA,5.1,NA,NA,5.2,5.2,5,NA,5.1,NA,5.2,5.1,5.2,NA,5.1,5,5.1,5.1,5,5.2,NA,NA,5.1,5.1,5.1,5,NA,5.2,NA,NA,NA,NA,5.1,5.2,5.2,5.1,5.3,5.1,5,NA,NA,5.1,5,NA,5,5.1,5.1,5,5.1,NA,NA,5.2,5.1,5,5.3,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,5.1,NA,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
103905393,COc1cccc(c1)n2nc(C)c3C(=O)c4cc(Cl)ccc4N(O)c23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103905394,CC1=CC(=O)NC2=C1C(=O)N(N2)c3ccccc3,NA,4.4,4.4,NA,NA,NA,4.4,4.2,4.7,4.9,NA,NA,NA,NA,4.3,NA,NA,NA,4.3,NA,NA,NA,NA,4.9,4.4,4.7,NA,NA,NA,NA,NA,NA,NA,NA,4.3,NA,NA,NA,NA,4,NA,NA,4.1,NA,NA,NA,4.2,NA,NA,NA,NA,NA,4.3,NA,4.3,4.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,NA,NA,4.1
103905395,Cc1ccc(cc1)c2nc3ccc(Br)cc3c(C(=O)O)c2CC(=O)O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103905396,Cc1ccc(cc1C)c2nc3ccc(Br)cc3c(C(=O)O)c2CC(=O)O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103905397,CC(C)NC1=NNC(=O)/C/1=C\c2cc3ccccc3[nH]2,5.4,5.4,5.8,5.5,5.4,6.1,5.4,5.3,5.7,5.6,5.6,5.6,6.8,6.3,5.4,5.4,5.4,5.6,5.5,5.6,5.3,6.7,6.1,5.9,6.5,6.7,6.1,6,5.6,6.2,5.4,5.5,5.4,5.8,5.5,4.8,6.9,6.4,5.4,6.2,6.7,5.2,5.5,5.9,5.4,5.6,5.5,5.2,6.4,5.4,5.4,6.3,6.3,5.2,5.5,6.1,5.6,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,5.8,5.6,5.4,6,6.6,6.4,5.4
103905398,Cc1n[nH]c2ncc(C#N)c(c3ccccc3)c12,NA,NA,NA,5.4,NA,7.2,NA,5.9,6.1,NA,6.1,6.7,6,6.1,NA,6.5,5.8,6,NA,5.8,5.8,6.3,5.6,6,NA,NA,NA,NA,NA,NA,NA,5.5,5.4,NA,5,5.6,5.3,NA,5.3,NA,NA,5.4,5,6.1,NA,NA,NA,NA,NA,5.7,5.1,6.9,6.6,NA,NA,NA,NA,5.5,NA,5.8,5.1,6.4,NA,5.1,5.1,5,5.6,5.1,5.7,5.8,6.1,5.9,5.8,NA,5.9,NA,NA,5.8,5.4,NA,NA,5.8,NA,NA,NA,NA,5.6,5.8,5.1,NA,NA,5,NA,5.8,5.1,NA,NA,NA,NA,NA,5,5.1,NA,NA,NA,5.4,NA,NA,5.1,5.1,5.1,NA,5.3,5.3,NA,NA,NA,6.3,5.2,NA,NA,NA,5.1,5,NA,NA,NA,NA,NA,NA,NA,5.6,NA,NA,5.1,5.4,5.2,5.1,5,NA,NA,NA,NA,NA,NA,NA,NA,5.7,NA,6.5,5.8,5.6,5.1,NA,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6.2,NA,NA
103905399,CCOc1ccccc1c2cccc(c2)c3n[nH]c4nc(O)cc(C)c34,NA,5.4,5.8,NA,5.4,5.6,5.4,5.3,5.7,NA,5.4,5.4,5.5,5.2,5.4,5.4,5.4,5.6,5.5,5.6,5.3,5.6,5.2,NA,5.6,5.6,5.5,5.4,5.6,5.3,5.4,5.3,5.4,5.4,NA,5.5,NA,5.5,6.3,5.6,NA,5.2,5.5,5.9,NA,NA,6.5,5.2,7.2,NA,5.4,NA,5.8,7.2,5.5,5.5,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,5.2,5.6,5.1,NA,5.4,NA,NA
103905400,Cc1cc(O)nc2[nH]nc(c3cccc(c3)c4ccc(cc4)C#N)c12,NA,5.4,5.8,NA,5.4,5.6,5.4,5.3,5.7,NA,5.4,5.4,5.5,5.2,5.4,5.4,5.4,5.6,5.5,5.6,5.3,5.6,5.2,NA,5.6,5.6,5.5,5.4,5.6,5.3,5.4,5.3,5.4,5.4,NA,5.5,NA,5.5,5.3,5.6,NA,5.2,5.5,5.9,NA,NA,5.5,5.2,5.5,NA,5.4,NA,5.8,5.2,5.5,5.5,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,5.2,5.6,5.1,NA,5.4,NA,NA
103905401,Nc1ncc2cccc(c3ccccc3)n12,4.1,4.4,4.8,NA,NA,NA,NA,4.3,4.3,4.4,NA,NA,4.9,4.2,NA,4.4,4.7,NA,NA,NA,NA,4.5,4.1,NA,4.5,4.2,4.5,4.3,4.4,4.2,4.3,4.3,NA,4.3,4.2,4.3,4.2,NA,NA,NA,4.7,4.4,NA,4.4,NA,4.8,4,NA,NA,4.5,4.4,4.3,4.3,NA,NA,4,4.8,NA,NA,NA,NA,NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA,NA,4.6,NA,NA
103905402,c1ccc(cc1)c2ncc3ccccn23,NA,NA,NA,4.6,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
103905403,CN1CC[C@H]1COc2cncc(CCc3ccncc3)c2,NA,NA,NA,5.1,NA,NA,NA,6.6,5.3,NA,5.3,NA,NA,NA,NA,5.1,5.2,NA,NA,NA,NA,5.1,5.6,5.3,NA,NA,NA,NA,NA,NA,NA,5.5,5.4,NA,5,NA,5.3,NA,5.3,NA,NA,6.1,5,5.1,NA,NA,NA,NA,NA,6.2,5.1,5.2,5.2,NA,NA,NA,NA,5.5,NA,NA,5.1,5.4,NA,5.3,5.1,5,5.3,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,5,NA,NA,5.2,NA,NA,NA,NA,5.8,NA,5.1,NA,NA,5.5,NA,5.1,5,NA,NA,NA,NA,NA,5.5,5.1,NA,NA,NA,5.4,NA,NA,5.1,5.8,6.4,NA,5.5,NA,NA,NA,NA,5.1,5.2,NA,NA,NA,5.1,5.5,NA,NA,NA,NA,NA,NA,NA,5.1,NA,NA,5.5,5.4,5.2,5.1,5,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,5.2,NA,5.1,5.1,NA,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA
103905404,CN1CCC[C@H]1COc2cncc(CCc3ccccc3)c2,NA,NA,NA,5.1,5.1,NA,5.2,NA,5.2,NA,5.3,NA,NA,NA,NA,5.1,5.2,NA,NA,6.4,NA,5.1,NA,5,NA,NA,NA,NA,5.2,5,NA,NA,5.4,NA,5,NA,5.3,NA,5.3,NA,NA,5,NA,5.1,5,NA,NA,NA,NA,5,5.1,5.2,NA,5,NA,NA,5,NA,NA,NA,5.1,5.4,5.1,5.1,5.1,5,5.3,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,5,NA,NA,5.2,NA,NA,NA,NA,5.1,NA,5.3,5.2,5.2,5,NA,5.1,NA,5.2,5.1,5.2,NA,5.1,5,5.1,5.1,5,5.2,5.4,5.3,5.1,5.1,5.1,5,NA,5.2,NA,5.4,NA,NA,5.1,5.2,5.2,5.1,5,5.1,5,5.3,NA,5.1,5,NA,5,5.1,5.1,5,5.1,NA,NA,5.2,5.1,5,5.1,5.1,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,5.1,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
103905405,Cc1cc(\N=C\c2ccc(O)c(O)c2)c3ccccc3n1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103905406,COc1cccc(OC)c1CNc2nc(NC3CCCCC3)nc4ccc(Cl)cc24,5.7,5.4,5.8,5.5,5.4,6.5,5.4,5.4,5.7,6.1,5.8,7,6.9,5.6,5.4,5.7,5.9,5.6,6,5.9,5.7,9,6,5.5,5.9,5.7,6,5.7,6,5.9,5.4,5.5,5.4,6.1,6,6.1,7.2,7.4,5.5,7.1,8,5.7,6.2,5.9,6,6,5.7,5.2,8.1,5.8,6.7,7.7,6.2,5.7,5.5,6.1,5.6,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,5.2,5.6,5.5,5.5,6.4,5.5,5.4
103905407,CCOC(=O)c1ccc2[nH]c3C(=O)NCCc3c2c1,NA,NA,NA,5.1,6.1,5.6,5.2,6.3,6.3,NA,5.3,NA,5.6,6.1,NA,NA,5.4,5.7,NA,6.4,5.8,5.2,5.6,5,NA,NA,NA,NA,5.2,6.2,NA,5.7,5.4,NA,5,5.6,5.3,5.9,5.3,NA,NA,6,5.8,5.1,6.3,NA,5.8,5.8,5.9,5,5.1,6.2,5.8,5,NA,5.7,7.1,5.5,NA,5.8,5.1,5.5,6,5.1,5.1,5,5.3,5.3,5.7,5.8,5.7,5.9,5.8,5.6,5.7,NA,NA,5.1,5.2,NA,NA,5.2,NA,5.8,5.7,NA,5.1,5.8,5.3,5.2,5.2,5,5.9,5.3,5.8,5.2,5.1,5.2,5.5,5.1,NA,7.1,5.7,5,5.2,5.4,5.3,5.1,5.1,5.1,6.1,5.7,5.8,5.7,6.8,5.8,5.8,5.1,5.2,5.3,5.1,5,5.1,5,5.3,5.6,5.1,5.6,5.8,5,5.1,5.1,5,5.1,5.5,5.4,5.2,5.1,5,5.1,5.1,5.8,5.7,5.7,5.8,5.8,5.7,NA,5.7,5.2,5.8,5.1,5.1,5.8,5.8,NA,5.4,NA,NA,NA,NA,NA,NA,NA,5.9,5.9,NA,NA,5,NA,NA,NA
103905408,CC(C)C[C@@H](CO)NC(=O)\C=C\c1cnc(N)c2ccccc12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103905409,Cc1nc(COc2ccccc2Cl)sc1c3ccnc(N)n3,NA,NA,NA,5.1,7.1,5.6,6,5.9,7.2,NA,5.3,6.4,5.6,6.1,NA,NA,5.2,5.7,NA,5.8,5.8,5.1,5.6,5.7,NA,NA,NA,NA,5.3,5.8,NA,5.5,5.4,NA,5.1,5.6,5.3,5.9,5.3,NA,NA,5,5.8,6.7,5,NA,5.8,5.8,5.9,6.4,5.1,6.1,5.8,5,NA,5.7,8.4,5.5,NA,5.8,5.1,5.7,5.1,5.1,5.1,5.3,5.3,5.1,5.7,5.8,5.7,5.9,5.8,5.6,5.7,NA,NA,6.4,6,NA,NA,5.2,NA,5.8,6.1,NA,5.1,5.8,5.3,5.2,5.2,5,5.9,5.1,5.8,5.6,6.3,5.2,5.6,5.8,NA,5.1,5.3,5.7,5.2,5.4,5.3,5.8,5.1,5.1,5,5.7,6.6,5.7,6.5,5.8,5.8,5.1,5.2,6.3,6.4,5,5.1,5,5.3,5.6,5.2,5,5.8,5,5.1,7,5,5.1,5.5,5.4,5.2,5.1,5,5.1,5.1,5.8,5.7,5.7,5.8,5.8,5.7,NA,5.7,5.2,5.8,5.3,5.1,5.8,5.8,NA,5.4,NA,NA,NA,NA,NA,NA,NA,5.9,5.9,NA,NA,5,6.2,NA,NA
103905410,CSc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,NA,NA,NA,5.1,5.1,5.6,6.3,5.9,5.2,NA,5.3,6.4,5.6,6.1,NA,5.5,6.8,NA,NA,5.8,5.8,5.1,5.9,NA,NA,NA,NA,NA,5.2,6.2,NA,5.5,6.4,NA,5,5.6,5.3,5.9,5.3,NA,NA,5,5.8,5.1,6.1,NA,5.8,5.8,6,5.1,5.1,5.2,5.8,5,NA,5.7,5.2,5.5,NA,5.8,5.1,5.4,5.1,5.1,5.1,5,5.3,5.1,NA,NA,5.7,5.9,5.8,5.6,5.7,NA,NA,5.1,5,NA,NA,5.2,NA,5.8,5.7,NA,5.1,5.8,5.3,5.2,5.2,5.2,5.9,5.1,5.8,5.2,5.3,5.4,5.5,5.1,5,5.1,5.5,5,5.2,5.4,5.3,5.1,5.1,5.1,5.8,5.7,5.3,5.7,5.4,5.8,5.8,5.1,5.2,5.2,5.1,5,5.1,5,5.3,6.4,5.1,5,5.8,5.5,5.2,7.6,5,5.1,5.5,5.7,5.2,5.1,5,5.1,5.1,5.8,6,5.7,5.8,5.8,5.7,NA,5.7,5.2,5.8,5.1,5.1,5.8,5.8,NA,5.4,NA,NA,NA,NA,NA,5.8,NA,5.9,5.9,NA,NA,5,6.2,NA,NA
103905411,NC(=O)c1ccc(cc1)c2nc(c3ccc4OCOc4c3)c([nH]2)c5ccccn5,5.4,5.4,5.8,NA,5.4,5.6,7,5.3,5.7,5.6,5.4,5.4,5.5,5.2,5.4,5.4,5.4,5.6,5.5,5.6,5.3,5.6,5.2,NA,5.6,5.6,5.5,5.4,NA,5.3,5.4,5.3,5.4,5.4,NA,5.5,5.4,5.5,5.3,5.6,NA,5.2,5.5,5.9,5.4,5.6,5.5,5.2,5.5,5.4,5.4,NA,5.8,5.6,5.5,5.5,5.6,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,5.4,NA,NA,5.5,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,5.2,5.6,5.1,NA,NA,5.4,5.4
